Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
yallen011,3,https://github.com/yallen011,User,False,3469,0,0,0,28,14,3,False
YuliaTsareva,3,https://github.com/YuliaTsareva,User,False,3870,0,0,0,19,30,9,False
wesleycho,3,https://github.com/wesleycho,User,False,4672,0,0,0,30,251,166,False
wartab,3,https://github.com/wartab,User,False,3754,0,0,0,23,10,1,False
vsmenon,3,https://github.com/vsmenon,User,False,4575,0,0,0,22,54,14,False
urish,3,https://github.com/urish,User,False,4977,0,0,0,30,1285,3044,False
teropa,3,https://github.com/teropa,User,False,5871,0,0,0,30,1312,909,False
vandycknick,3,https://github.com/vandycknick,User,False,4043,0,0,0,30,31,43,False
alpha-mouse,3,https://github.com/alpha-mouse,User,False,4455,0,0,0,12,3,15,False
EzyHow,3,https://github.com/EzyHow,User,False,3500,0,0,0,15,0,6,False
grrd01,3,https://github.com/grrd01,User,False,4204,0,0,0,13,16,49,False
thorn0,3,https://github.com/thorn0,User,False,5729,0,0,0,30,84,111,False
Fank,3,https://github.com/Fank,User,False,4617,0,0,0,30,112,5,False
amilamen,3,https://github.com/amilamen,User,False,2238,0,0,0,30,542,10,False
LuxDie,3,https://github.com/LuxDie,User,False,3560,0,0,0,4,3,0,False
EmmanuelDemey,3,https://github.com/EmmanuelDemey,User,False,5151,0,0,0,30,148,34,False
DMezhenskyi,3,https://github.com/DMezhenskyi,User,False,3826,0,13,0,30,702,193,False
BendingBender,3,https://github.com/BendingBender,User,False,4255,0,0,0,30,193,7,False
davidreher,3,https://github.com/davidreher,User,False,4349,0,0,0,16,4,2,False
graveto,3,https://github.com/graveto,User,False,4594,0,0,0,30,30,1,False
puckowski,3,https://github.com/puckowski,User,False,4444,0,0,0,30,7,3,False
cassand,3,https://github.com/cassand,User,False,3776,0,0,0,7,11,1,False
benelliott,3,https://github.com/benelliott,User,False,4237,0,0,0,30,25,2,False
ToneyPK,3,https://github.com/ToneyPK,User,False,4558,0,0,0,4,7,0,False
awerlang,3,https://github.com/awerlang,User,False,5133,0,0,0,30,38,94,False
andreialecu,3,https://github.com/andreialecu,User,False,5073,0,0,0,30,97,6,False
obenjiro,3,https://github.com/obenjiro,User,False,4654,0,0,0,30,298,233,False
alejandrocuba,3,https://github.com/alejandrocuba,User,False,4067,0,0,0,23,12,6,False
aramirezj,3,https://github.com/aramirezj,User,False,2151,0,0,0,27,8,6,False
aahmedayed,3,https://github.com/aahmedayed,User,False,3371,0,0,0,3,10,0,False
adrienboulle,3,https://github.com/adrienboulle,User,False,3444,0,0,0,30,7,8,False
purezen,3,https://github.com/purezen,User,False,4448,30,19,30,30,20,0,False
nicholasp,3,https://github.com/nicholasp,User,False,4984,4,1,12,10,7,0,False
nelsongutidev,3,https://github.com/nelsongutidev,User,False,1797,30,30,12,30,36,15,False
Brocco,3,https://github.com/Brocco,User,False,4714,30,30,30,30,273,5,False
mgol,3,https://github.com/mgol,User,False,4654,30,30,30,30,855,117,False
mmaterowski,3,https://github.com/mmaterowski,User,False,3016,9,5,1,9,4,2,False
mvdluit,3,https://github.com/mvdluit,User,False,4389,0,0,0,8,9,0,False
msmallest,3,https://github.com/msmallest,User,False,1350,0,0,0,21,6,1,False
heathkit,3,https://github.com/heathkit,User,False,6129,0,0,0,30,169,22,False
michaelgeorgeattard,3,https://github.com/michaelgeorgeattard,User,False,4134,0,0,0,30,12,1,False
melroy89,3,https://github.com/melroy89,User,False,5110,0,0,0,30,115,4,False
mattlewis92,3,https://github.com/mattlewis92,User,False,4048,0,0,0,30,915,4158,False
CrazyPython,3,https://github.com/CrazyPython,User,False,4535,0,0,0,30,38,5,False
JelleBruisten,3,https://github.com/JelleBruisten,User,False,4320,0,0,0,22,1,8,False
jesselpalmer,3,https://github.com/jesselpalmer,User,False,5081,0,0,0,30,303,22,False
JimMorrison723,3,https://github.com/JimMorrison723,User,False,5190,0,0,0,6,21,6,False
Julien-Marcou,3,https://github.com/Julien-Marcou,User,False,4303,0,0,0,25,32,283,False
jsaguet,3,https://github.com/jsaguet,User,False,2142,0,0,0,20,4,15,False
matanlurey,3,https://github.com/matanlurey,User,False,5542,30,30,30,30,503,70,False
Marcono1234,3,https://github.com/Marcono1234,User,False,3614,30,30,30,30,93,131,False
luishcastroc,3,https://github.com/luishcastroc,User,False,3481,18,15,14,30,8,13,False
luangong,3,https://github.com/luangong,User,False,4628,30,30,30,30,11,3,False
skreborn,3,https://github.com/skreborn,User,False,4830,29,24,26,23,13,9,False
leosvelperez,3,https://github.com/leosvelperez,User,False,3589,30,30,30,30,63,43,False
constantant,3,https://github.com/constantant,User,False,4162,0,0,0,30,3,0,False
Clashsoft,2,https://github.com/Clashsoft,User,False,4327,0,0,0,30,40,59,False
ahnpnl,2,https://github.com/ahnpnl,User,False,2860,0,0,0,30,58,23,False
albertosantini,2,https://github.com/albertosantini,User,False,5335,0,0,0,24,139,827,False
A7xSV,2,https://github.com/A7xSV,User,False,2787,0,0,0,18,14,4,False
alyssamichelle,2,https://github.com/alyssamichelle,User,False,4901,0,0,0,30,249,23,False
ameryousuf,2,https://github.com/ameryousuf,User,False,2297,0,0,0,10,0,0,False
amitauras,2,https://github.com/amitauras,User,False,3900,0,0,0,14,0,1,False
Ana06,2,https://github.com/Ana06,User,False,3369,0,0,0,30,517,133,False
and-oli,2,https://github.com/and-oli,User,False,2944,0,0,0,30,17,2,False
antonmoiseev,2,https://github.com/antonmoiseev,User,False,5511,30,30,30,30,52,46,False
