Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
DeVil2O,1,https://github.com/DeVil2O,User,False,2479,0,0,0,29,4,3,False
cpacia,1,https://github.com/cpacia,User,False,4279,0,0,0,30,235,181,False
chrischarlesharrison,1,https://github.com/chrischarlesharrison,User,False,2704,0,0,0,8,4,0,False
clayjacobs,1,https://github.com/clayjacobs,User,False,4357,0,0,0,14,7,3,False
connorwstein,1,https://github.com/connorwstein,User,False,4122,0,0,0,24,31,96,False
Cr4shOv3rrid3,1,https://github.com/Cr4shOv3rrid3,User,False,3134,0,0,0,30,10,8,False
Ceelog,1,https://github.com/Ceelog,User,False,4890,23,19,27,30,110,4087,False
cedrickah,1,https://github.com/cedrickah,User,False,1527,13,10,7,24,17,13,False
Wesley-Arrington,1,https://github.com/Wesley-Arrington,User,False,3201,30,30,1,4,5,36,False
Swader,1,https://github.com/Swader,User,False,4745,30,30,30,30,761,69,False
windycrypto,1,https://github.com/windycrypto,User,False,4248,30,27,30,2,35,0,False
bts,1,https://github.com/bts,User,False,6150,30,30,30,30,92,26,False
bmperrea,1,https://github.com/bmperrea,User,False,4189,30,22,17,17,19,10,False
B-Harden,1,https://github.com/B-Harden,User,False,3121,19,18,1,9,8,0,False
bobg,1,https://github.com/bobg,User,False,5323,30,30,30,30,53,41,False
Bo-Ye,1,https://github.com/Bo-Ye,User,False,3356,4,1,1,11,1,3,False
bprosnitz,1,https://github.com/bprosnitz,User,False,4407,0,0,0,30,13,1,False
blrhc,1,https://github.com/blrhc,User,False,4319,0,0,0,30,21,0,False
sadysnaat,1,https://github.com/sadysnaat,User,False,3477,0,0,0,4,18,0,False
decanus,1,https://github.com/decanus,User,False,3918,0,0,0,30,709,41,False
dvrkps,1,https://github.com/dvrkps,User,False,4249,0,0,0,4,52,1,False
infosecual,1,https://github.com/infosecual,User,False,2780,0,0,0,30,44,1,False
davidmurdoch,1,https://github.com/davidmurdoch,User,False,5495,0,0,0,30,231,35,False
dhij,1,https://github.com/dhij,User,False,1651,0,0,0,30,102,189,False
DavidRomanovizc,1,https://github.com/DavidRomanovizc,User,False,1582,30,30,30,22,45,152,False
dr2chase,1,https://github.com/dr2chase,User,False,4600,20,11,30,30,156,58,False
DavidCai1111,1,https://github.com/DavidCai1111,User,False,4110,30,30,30,30,946,41,False
realdave,1,https://github.com/realdave,User,False,4012,8,8,4,3,26,1,False
dconroy,1,https://github.com/dconroy,User,False,4309,30,30,30,30,72,4,False
DaveAppleton,1,https://github.com/DaveAppleton,User,False,4619,23,20,30,30,54,28,False
darrenvechain,1,https://github.com/darrenvechain,User,False,967,30,30,30,30,20,2,False
danyalprout,1,https://github.com/danyalprout,User,False,5078,30,30,5,30,42,18,False
shemnon,1,https://github.com/shemnon,User,False,5910,30,30,30,30,159,19,False
danslo,1,https://github.com/danslo,User,False,5042,30,30,30,30,237,666,False
danhper,1,https://github.com/danhper,User,False,4743,0,0,0,30,385,1093,False
dkatzan,1,https://github.com/dkatzan,User,False,958,0,0,0,7,1,1,False
daferna,1,https://github.com/daferna,User,False,5057,0,0,0,17,8,0,False
sosedoff,1,https://github.com/sosedoff,User,False,5786,0,0,0,30,518,524,False
danmelton,1,https://github.com/danmelton,User,False,5703,0,0,0,30,57,6,False
dadeg,1,https://github.com/dadeg,User,False,4271,30,23,9,30,12,20,False
Rjected,1,https://github.com/Rjected,User,False,3999,30,30,30,30,585,37,False
oiooj,1,https://github.com/oiooj,User,False,4544,30,30,30,30,265,3,False
balajipachai,1,https://github.com/balajipachai,User,False,2690,30,30,4,30,21,4,False
alexmylonas,1,https://github.com/alexmylonas,User,False,3441,30,30,1,30,8,0,False
gartnera,1,https://github.com/gartnera,User,False,4475,30,30,30,30,36,22,False
cabreraalex,1,https://github.com/cabreraalex,User,False,4272,30,30,30,30,219,252,False
alescoin,1,https://github.com/alescoin,User,False,1956,0,0,0,0,0,0,False
soar,1,https://github.com/soar,User,False,5952,0,0,0,30,0,29,False
alejandro-isaza,1,https://github.com/alejandro-isaza,User,False,5535,30,30,30,30,209,849,False
alanchchen,1,https://github.com/alanchchen,User,False,3218,0,0,0,30,22,48,False
Airead,1,https://github.com/Airead,User,False,4934,0,0,0,30,5,4,False
Pex-y,1,https://github.com/Pex-y,User,False,2109,0,0,0,10,5,0,False
ahmetavc,1,https://github.com/ahmetavc,User,False,3045,0,0,0,29,23,0,False
0xaguspunk,1,https://github.com/0xaguspunk,User,False,4078,0,0,0,24,41,9,False
afanasy,1,https://github.com/afanasy,User,False,5075,0,0,0,30,40,7,False
adriacidre,1,https://github.com/adriacidre,User,False,5121,0,0,0,22,42,1,False
aditya520,1,https://github.com/aditya520,User,False,3038,30,30,2,30,81,1,False
AdityaSripal,1,https://github.com/AdityaSripal,User,False,3429,30,30,30,30,135,3,False
adambabik,1,https://github.com/adambabik,User,False,5382,30,30,30,30,94,38,False
hbakhtiyor,1,https://github.com/hbakhtiyor,User,False,4391,30,30,30,14,57,249,False
arajasek,1,https://github.com/arajasek,User,False,4028,30,30,30,24,39,3,False
insp3ctre,1,https://github.com/insp3ctre,User,False,1692,15,12,1,9,6,0,False
amiremohamadi,1,https://github.com/amiremohamadi,User,False,2724,30,30,30,30,192,547,False
6xiaowu9,1,https://github.com/6xiaowu9,User,False,3017,30,30,11,30,9,82,False
6543,1,https://github.com/6543,User,False,2953,30,30,30,30,92,18,False
0xe3b0c4,1,https://github.com/0xe3b0c4,User,False,924,22,17,0,4,1,0,False
0xbeny,1,https://github.com/0xbeny,User,False,1961,0,0,0,30,43,4,False
0xbala-k,1,https://github.com/0xbala-k,User,False,2341,0,0,0,30,30,1,False
uwatm8,1,https://github.com/uwatm8,User,False,3407,0,0,0,24,2,1,False
artjoma,1,https://github.com/artjoma,User,False,3382,0,0,0,27,12,18,False
ArtificialPB,1,https://github.com/ArtificialPB,User,False,4259,0,0,0,27,29,20,False
asasmoyo,1,https://github.com/asasmoyo,User,False,4364,0,0,0,30,52,1,False
anusha-ctrl,1,https://github.com/anusha-ctrl,User,False,1762,0,0,0,4,8,0,False
antonydenyer,1,https://github.com/antonydenyer,User,False,5208,0,0,0,30,103,18,False
strangeman,1,https://github.com/strangeman,User,False,4883,30,30,30,30,41,3,False
kandrianov,1,https://github.com/kandrianov,User,False,3584,17,10,3,30,20,0,False
yperbasis,1,https://github.com/yperbasis,User,False,2620,30,30,30,17,122,22,True
AyumuKasuga,1,https://github.com/AyumuKasuga,User,False,5063,30,30,13,30,26,28,False
andrepatta,1,https://github.com/andrepatta,User,False,3733,30,30,3,10,49,7,False
a2br,1,https://github.com/a2br,User,False,1788,30,29,24,30,58,47,False
amintalebi,1,https://github.com/amintalebi,User,False,3081,30,30,21,19,56,20,False
alvarosevilla95,1,https://github.com/alvarosevilla95,User,False,4763,26,13,18,30,29,414,False
IDouble,1,https://github.com/IDouble,User,False,3236,30,15,30,30,38770,1523,False
0xalizk,1,https://github.com/0xalizk,User,False,2356,30,30,20,30,35,2,False
alfiedotwtf,1,https://github.com/alfiedotwtf,User,False,5763,0,0,0,30,62,23,False
alexandervdm,1,https://github.com/alexandervdm,User,False,5776,0,0,0,8,51,772,False
AlexanderYastrebov,1,https://github.com/AlexanderYastrebov,User,False,5064,0,0,0,30,66,24,False
AlexanderMint,1,https://github.com/AlexanderMint,User,False,4391,0,0,0,30,16,2,False
dindinw,1,https://github.com/dindinw,User,False,4862,0,0,0,30,58,5,False
moreati,1,https://github.com/moreati,User,False,5518,0,0,0,30,59,22,False
ralexstokes,1,https://github.com/ralexstokes,User,False,4429,30,30,30,30,711,91,True
