PR ID,PR Author,Title,State,Created At,Merged At,Closed At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues,Repository ID,"Repository Size (Stars, Forks, Contributors, Commits)","Repository Activity (Commits, PRs, Issues)","Project Phase (Before Major Release, After Major Release, Active Phase)"
1564852552,s-rigaud,Fix french typos in README-fr.md,closed,2023-10-19T13:04:20Z,2023-10-19T14:54:53Z,2023-10-19T14:54:53Z,,main,fix-french-typos,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1558044289,singhgurraj,Create CodingInterview.java,closed,2023-10-16T07:50:23Z,,2023-10-16T16:06:49Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1557265489,HashCookie,update README-cn.md,closed,2023-10-15T03:47:21Z,2023-10-15T06:41:05Z,2023-10-15T06:41:05Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1538152554,doctown,Update .gitignore,closed,2023-10-02T14:46:57Z,,2023-10-02T14:47:37Z,,main,update-gitignore,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1536413493,iamnafets,Add Hello Interview to mock interview resources,closed,2023-09-30T00:12:51Z,2023-10-02T14:57:51Z,2023-10-02T14:57:51Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1534870918,HariSeldonBE,feat: Updated README-tr.md,closed,2023-09-28T21:18:55Z,2023-09-29T02:56:02Z,2023-09-29T02:56:02Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1532084505,aimuz,cn: make the links clickable,closed,2023-09-27T10:12:21Z,,2023-09-27T15:58:03Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1528009435,arsentiii,Update README-cn.md 'is trivial' => 微不足道,closed,2023-09-25T03:46:25Z,2023-09-25T15:29:29Z,2023-09-25T15:29:29Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1509059582,NinaHwang,Modify: REAMD.md,closed,2023-09-10T07:59:56Z,,2023-09-10T08:00:14Z,,main,my-updated-list,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1500380562,omahs,Fix french typos,closed,2023-09-03T21:09:24Z,2023-09-04T01:27:28Z,2023-09-04T01:27:28Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
