Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
the-vampiire,1,https://github.com/the-vampiire,User,False,2935,30,30,30,30,104,38,False
davestewart,1,https://github.com/davestewart,User,False,5619,30,30,30,30,365,651,False
davecardwell,1,https://github.com/davecardwell,User,False,6149,30,30,30,29,17,18,False
wangcch,1,https://github.com/wangcch,User,False,2839,30,30,10,30,23,3,False
sericaia,1,https://github.com/sericaia,User,False,4863,30,30,29,30,167,3,False
hilleer,1,https://github.com/hilleer,User,False,3764,30,30,30,17,16,53,False
w3bdesign,1,https://github.com/w3bdesign,User,False,2279,30,30,30,30,184,34,False
danmooney,1,https://github.com/danmooney,User,False,4944,7,7,7,15,4,2,False
dhrubesh,1,https://github.com/dhrubesh,User,False,3628,30,0,0,30,20,6,False
the-csaba,1,https://github.com/the-csaba,User,False,2253,0,0,0,14,6,0,False
crhistianramirez,1,https://github.com/crhistianramirez,User,False,3336,0,0,0,30,25,5,False
a631807682,1,https://github.com/a631807682,User,False,3603,0,0,0,30,49,43,False
cookieMr,1,https://github.com/cookieMr,User,False,3825,0,0,0,16,4,0,False
int64ago,1,https://github.com/int64ago,User,False,4555,0,0,0,30,163,214,False
claudiobusatto,1,https://github.com/claudiobusatto,User,False,4526,0,0,0,30,9,1,False
clarkdo,1,https://github.com/clarkdo,User,False,4309,0,0,0,30,573,24,False
ChronosMasterOfAllTime,1,https://github.com/ChronosMasterOfAllTime,User,False,2824,0,0,0,25,6,13,False
sloansparger,1,https://github.com/sloansparger,User,False,3976,30,30,29,6,30,213,False
madebyherzblut,1,https://github.com/madebyherzblut,User,False,5720,30,30,27,8,26,0,False
cclauss,1,https://github.com/cclauss,User,False,4372,30,30,30,30,4462,27,False
catscarlet,1,https://github.com/catscarlet,User,False,3681,30,30,30,30,48,16,False
carlosromel,1,https://github.com/carlosromel,User,False,5254,20,13,12,30,41,39,False
carloschida,1,https://github.com/carloschida,User,False,4935,15,9,14,25,15,1,False
chentsulin,1,https://github.com/chentsulin,User,False,4405,30,30,30,30,1913,16622,False
fabiel-leon,1,https://github.com/fabiel-leon,User,False,3755,5,3,13,30,34,16,False
meyfa,1,https://github.com/meyfa,User,False,4344,30,30,30,30,65,656,False
egmen,1,https://github.com/egmen,User,False,4433,25,22,24,21,4,9,False
evanshortiss,1,https://github.com/evanshortiss,User,False,4792,0,0,0,30,214,5,False
Evan-Finkelstein,1,https://github.com/Evan-Finkelstein,User,False,1643,0,0,0,30,8,0,False
ericmdantas,1,https://github.com/ericmdantas,User,False,3983,0,0,0,30,86,94,False
Ginxo,1,https://github.com/Ginxo,User,False,2954,0,0,0,30,41,2,False
mannoeu,1,https://github.com/mannoeu,User,False,2022,0,0,0,30,180,29,False
emilbroman-eqt,1,https://github.com/emilbroman-eqt,User,False,1994,0,0,0,2,0,0,False
EFord36,1,https://github.com/EFord36,User,False,3135,0,0,0,8,28,173,False
cincodenada,1,https://github.com/cincodenada,User,False,5209,0,0,0,30,26,7,False
elinagorshkova,1,https://github.com/elinagorshkova,User,False,2066,0,0,0,1,0,0,False
posva,1,https://github.com/posva,User,False,5091,30,30,30,30,6069,1509,False
doowonee,1,https://github.com/doowonee,User,False,3724,24,20,30,30,8,5,False
dominykas,1,https://github.com/dominykas,User,False,5191,30,30,30,30,97,24,False
dobesv,1,https://github.com/dobesv,User,False,5336,30,30,30,30,34,19,False
airs0urce,1,https://github.com/airs0urce,User,False,5683,30,15,23,30,12,7,False
mitsos1os,1,https://github.com/mitsos1os,User,False,3865,30,30,30,30,11,0,False
despreston,1,https://github.com/despreston,User,False,4074,30,30,30,30,31,165,False
gamtiq,1,https://github.com/gamtiq,User,False,4850,30,30,30,30,32,75,False
DenisCarriere,1,https://github.com/DenisCarriere,User,False,5155,30,30,30,30,470,15,False
DavidJDallas,1,https://github.com/DavidJDallas,User,False,929,6,5,0,23,12,1,False
cygnusss,1,https://github.com/cygnusss,User,False,2873,0,0,0,30,5,0,False
repl-andrew-ovens,1,https://github.com/repl-andrew-ovens,User,False,3491,0,0,0,7,0,0,False
owap,1,https://github.com/owap,User,False,3834,0,0,0,30,8,2,False
m1neral,1,https://github.com/m1neral,User,False,3734,0,0,0,20,10,9,False
jin5354,1,https://github.com/jin5354,User,False,4000,0,0,0,30,151,748,False
Allanbcruz,1,https://github.com/Allanbcruz,User,False,1934,0,0,0,1,0,0,False
exalted,1,https://github.com/exalted,User,False,5350,0,0,0,30,93,283,False
aliclark,1,https://github.com/aliclark,User,False,5755,0,0,0,30,29,45,False
alpancs,1,https://github.com/alpancs,User,False,4308,30,30,5,19,17,41,False
unguul,1,https://github.com/unguul,User,False,3986,28,21,22,30,7,0,False
alexandre-abrioux,1,https://github.com/alexandre-abrioux,User,False,3320,30,30,25,28,27,31,False
atrauzzi,1,https://github.com/atrauzzi,User,False,5665,0,0,0,30,0,223,False
sashsvamir,1,https://github.com/sashsvamir,User,False,4762,30,22,28,30,2,11,False
Alanscut,1,https://github.com/Alanscut,User,False,3104,30,30,30,30,72,8,False
akshatnitd,1,https://github.com/akshatnitd,User,False,3551,30,30,30,30,235,0,False
Aakash-Rana,1,https://github.com/Aakash-Rana,User,False,1775,4,3,0,19,4,2,False
a-tokyo,1,https://github.com/a-tokyo,User,False,3567,30,30,30,30,107,162,False
afzalsayed96,1,https://github.com/afzalsayed96,User,False,3459,30,30,30,30,37,37,False
adrien-may,1,https://github.com/adrien-may,User,False,1747,0,0,0,26,3,1,False
Argeento,1,https://github.com/Argeento,User,False,3526,0,0,0,30,45,20,False
ADITYA-176,1,https://github.com/ADITYA-176,User,False,1587,0,0,0,11,2,0,False
krushnaut,1,https://github.com/krushnaut,User,False,575,0,0,0,30,4,29,False
aziyatali,1,https://github.com/aziyatali,User,False,2223,0,0,0,30,44,4,False
3846masa,1,https://github.com/3846masa,User,False,4150,0,0,0,30,169,498,False
